"id_muni2015","name_muni2015_en","name_muni2015_jp","totalpop1980","totalpop1981","totalpop1982","totalpop1983","totalpop1984","totalpop1985","totalpop1986","totalpop1987","totalpop1988","totalpop1989","totalpop1990","totalpop1991","totalpop1992","totalpop1993","totalpop1994","totalpop1995","totalpop1996","totalpop1997","totalpop1998","totalpop1999","totalpop2000","totalpop2001","totalpop2002","totalpop2003","totalpop2004","totalpop2005","totalpop2006","totalpop2007","totalpop2008","totalpop2009","totalpop2010","totalpop2011","totalpop2012","totalpop2013","totalpop2014","totalpop2015","totalpop2016","totalpop2017","totalpop2018","totalpop2019","totalpop2020","totalpop2021","totalpop2022","totalpop2023","totalpop2024","totalpop2025","totalpop2026","totalpop2027","totalpop2028","totalpop2029","totalpop2030","totalpop2031","totalpop2032","totalpop2033","totalpop2034","totalpop2035","totalpop2036","totalpop2037","totalpop2038","totalpop2039","totalpop2040","totalpop2041","totalpop2042","totalpop2043","totalpop2044","totalpop2045","totalpop2046","totalpop2047","totalpop2048","totalpop2049","totalpop2050"
46201,"Kagoshima-shi, Kagoshima","鹿児島県 鹿児島市",547756,553139,558522,563906,569289,574672,576188,577704,579220,580736,582252,584688,587123,589559,591994,594430,595883,597335,598788,600240,601693,602228,602763,603297,603832,604367,604663,604959,605254,605550,605846,604640,603433,602227,601020,599814,598477,597140,595802,594465,593128,591147,589166,587184,585203,583222,580445,577668,574892,572115,569338,566263,563189,560114,557040,553965,550524,547082,543641,540199,536758,532973,529188,525403,521618,517833,513891,509950,506008,502067,498125
46203,"Kanoya-shi, Kagoshima","鹿児島県 鹿屋市",100005,100535,101064,101594,102123,102653,102875,103096,103318,103539,103761,104021,104280,104540,104799,105059,105340,105620,105901,106181,106462,106411,106360,106310,106259,106208,105980,105753,105525,105298,105070,104778,104485,104193,103900,103608,103106,102603,102101,101598,101096,100131,99165,98200,97234,96269,95510,94750,93991,93231,92472,91737,91003,90268,89534,88799,88103,87407,86712,86016,85320,84624,83928,83233,82537,81841,81132,80422,79713,79003,78294
46204,"Makurazaki-shi, Kagoshima","鹿児島県 枕崎市",30060,30068,30076,30083,30091,30099,29838,29577,29316,29055,28794,28563,28332,28102,27871,27640,27375,27111,26846,26582,26317,26084,25850,25617,25383,25150,24848,24545,24243,23940,23638,23320,23001,22683,22364,22046,21643,21241,20838,20436,20033,19700,19368,19035,18703,18370,18051,17732,17412,17093,16774,16464,16153,15843,15532,15222,14917,14612,14308,14003,13698,13403,13107,12812,12516,12221,11946,11670,11395,11119,10844
46206,"Akune-shi, Kagoshima","鹿児島県 阿久根市",29527,29459,29390,29322,29253,29185,28922,28659,28395,28132,27869,27796,27724,27651,27579,27506,27259,27012,26764,26517,26270,26030,25791,25551,25312,25072,24688,24305,23921,23538,23154,22763,22372,21980,21589,21198,20812,20427,20041,19656,19270,18853,18437,18020,17604,17187,16833,16479,16125,15771,15417,15094,14771,14447,14124,13801,13503,13205,12908,12610,12312,12029,11745,11462,11178,10895,10628,10361,10093,9826,9559
46208,"Izumi-shi, Kagoshima","鹿児島県 出水市",57279,57504,57728,57953,58177,58402,58314,58226,58138,58050,57962,58101,58239,58378,58516,58655,58616,58577,58538,58499,58460,58349,58239,58128,58018,57907,57450,56993,56535,56078,55621,55248,54876,54503,54131,53758,53405,53052,52700,52347,51994,51506,51018,50531,50043,49555,49018,48480,47943,47405,46868,46324,45780,45237,44693,44149,43637,43124,42612,42099,41587,41061,40536,40010,39485,38959,38430,37901,37371,36842,36313
46210,"Ibusuki-shi, Kagoshima","鹿児島県 指宿市",55140,55068,54996,54925,54853,54781,54283,53785,53288,52790,52292,51939,51587,51234,50882,50529,50173,49817,49462,49106,48750,48364,47979,47593,47208,46822,46337,45852,45366,44881,44396,43883,43370,42857,42344,41831,41267,40703,40139,39575,39011,38471,37932,37392,36853,36313,35742,35171,34600,34029,33458,32921,32385,31848,31312,30775,30264,29753,29243,28732,28221,27720,27219,26717,26216,25715,25234,24752,24271,23789,23308
46213,"Nishinomote-shi, Kagoshima","鹿児島県 西之表市",23537,23368,23199,23030,22861,22692,22344,21996,21648,21300,20952,20726,20500,20274,20048,19822,19631,19440,19248,19057,18866,18732,18599,18465,18332,18198,17949,17699,17450,17200,16951,16754,16557,16361,16164,15967,15715,15463,15212,14960,14708,14481,14253,14026,13798,13571,13348,13125,12903,12680,12457,12248,12039,11829,11620,11411,11211,11011,10810,10610,10410,10216,10022,9828,9634,9440,9250,9061,8871,8682,8492
46214,"Tarumizu-shi, Kagoshima","鹿児島県 垂水市",24179,24044,23909,23774,23639,23504,23256,23008,22760,22512,22264,21998,21732,21465,21199,20933,20768,20603,20437,20272,20107,19871,19635,19400,19164,18928,18592,18256,17920,17584,17248,16902,16557,16211,15866,15520,15180,14840,14499,14159,13819,13540,13262,12983,12705,12426,12166,11906,11645,11385,11125,10885,10644,10404,10163,9923,9693,9463,9234,9004,8774,8552,8330,8107,7885,7663,7456,7249,7043,6836,6629
46215,"Satsumasendai-shi, Kagoshima","鹿児島県 薩摩川内市",102143,103335,104528,105720,106913,108105,107770,107436,107101,106767,106432,106493,106554,106615,106676,106737,106482,106228,105973,105719,105464,104845,104226,103608,102989,102370,101814,101258,100701,100145,99589,98886,98184,97481,96779,96076,95341,94607,93872,93138,92403,91607,90811,90014,89218,88422,87579,86736,85893,85050,84207,83383,82559,81735,80911,80087,79291,78495,77698,76902,76106,75302,74497,73693,72888,72084,71265,70446,69626,68807,67988
46216,"Hioki-shi, Kagoshima","鹿児島県 日置市",52022,52223,52423,52624,52824,53025,52955,52885,52815,52745,52675,52698,52721,52745,52768,52791,52911,53031,53151,53271,53391,53195,52999,52803,52607,52411,52093,51775,51458,51140,50822,50507,50193,49878,49564,49249,48830,48411,47991,47572,47153,46733,46313,45894,45474,45054,44570,44086,43602,43118,42634,42151,41668,41185,40702,40219,39747,39276,38804,38333,37861,37391,36920,36450,35979,35509,35043,34577,34111,33645,33179
46217,"So-shi, Kagoshima","鹿児島県 曽於市",49060,49022,48984,48945,48907,48869,48594,48318,48043,47767,47492,47259,47026,46794,46561,46328,46044,45761,45477,45194,44910,44385,43861,43336,42812,42287,41674,41061,40447,39834,39221,38688,38155,37623,37090,36557,35908,35258,34609,33959,33310,32612,31913,31215,30516,29818,29233,28648,28062,27477,26892,26348,25803,25259,24714,24170,23673,23176,22679,22182,21685,21209,20733,20256,19780,19304,18859,18414,17968,17523,17078
46218,"Kirishima-shi, Kagoshima","鹿児島県 霧島市",102157,103711,105266,106820,108375,109929,111193,112456,113720,114983,116247,117453,118660,119866,121073,122279,123406,124532,125659,126785,127912,127791,127671,127550,127430,127309,127345,127380,127416,127451,127487,127161,126835,126509,126183,125857,125313,124768,124224,123679,123135,122586,122038,121489,120941,120392,119712,119031,118351,117670,116990,116254,115519,114783,114048,113312,112554,111796,111039,110281,109523,108709,107895,107080,106266,105452,104568,103683,102799,101914,101030
46219,"Ichikikushikino-shi, Kagoshima","鹿児島県 いちき串木野市",38377,38277,38177,38078,37978,37878,37660,37443,37225,37008,36790,36539,36288,36036,35785,35534,35280,35027,34773,34520,34266,34011,33757,33502,33248,32993,32623,32253,31884,31514,31144,30772,30399,30027,29654,29282,28924,28565,28207,27848,27490,27067,26644,26221,25798,25375,24964,24553,24141,23730,23319,22907,22494,22082,21669,21257,20863,20469,20076,19682,19288,18924,18561,18197,17834,17470,17130,16791,16451,16112,15772
46220,"Minamisatsuma-shi, Kagoshima","鹿児島県 南さつま市",52604,52257,51911,51564,51218,50871,50319,49768,49216,48665,48113,47659,47206,46752,46299,45845,45472,45099,44725,44352,43979,43519,43058,42598,42137,41677,41082,40488,39893,39299,38704,38051,37398,36745,36092,35439,34929,34418,33908,33397,32887,32374,31862,31349,30837,30324,29834,29345,28855,28366,27876,27423,26970,26518,26065,25612,25192,24771,24351,23930,23510,23105,22701,22296,21892,21487,21111,20735,20359,19983,19607
46221,"Shibushi-shi, Kagoshima","鹿児島県 志布志市",38404,38401,38397,38394,38390,38387,38173,37959,37744,37530,37316,37192,37067,36943,36818,36694,36548,36403,36257,36112,35966,35727,35488,35248,35009,34770,34423,34076,33728,33381,33034,32723,32412,32101,31790,31479,31049,30619,30189,29759,29329,28823,28316,27810,27303,26797,26405,26013,25621,25229,24837,24474,24110,23747,23383,23020,22692,22364,22037,21709,21381,21066,20751,20436,20121,19806,19506,19206,18907,18607,18307
46222,"Amami-shi, Kagoshima","鹿児島県 奄美市",60052,60133,60213,60294,60374,60455,59569,58683,57798,56912,56026,55503,54980,54456,53933,53410,53108,52805,52503,52200,51898,51442,50986,50529,50073,49617,48918,48219,47519,46820,46121,45528,44935,44342,43749,43156,42803,42450,42096,41743,41390,40893,40396,39898,39401,38904,38400,37895,37391,36886,36382,35892,35401,34911,34420,33930,33460,32990,32519,32049,31579,31112,30646,30179,29713,29246,28778,28310,27841,27373,26905
46223,"Minamikyushu-shi, Kagoshima","鹿児島県 南九州市",50261,50047,49832,49618,49403,49189,48851,48513,48174,47836,47498,47157,46816,46474,46133,45792,45461,45130,44799,44468,44137,43748,43359,42969,42580,42191,41566,40941,40315,39690,39065,38522,37980,37437,36895,36352,35698,35043,34389,33734,33080,32354,31628,30902,30176,29450,28910,28370,27831,27291,26751,26242,25733,25224,24715,24206,23732,23258,22784,22310,21836,21378,20920,20462,20004,19546,19106,18666,18225,17785,17345
46224,"Isa-shi, Kagoshima","鹿児島県 伊佐市",38310,38145,37979,37814,37648,37483,37216,36948,36681,36413,36146,35918,35690,35463,35235,35007,34707,34407,34108,33808,33508,33106,32704,32303,31901,31499,31060,30621,30182,29743,29304,28805,28306,27808,27309,26810,26339,25867,25396,24924,24453,23972,23491,23010,22529,22048,21647,21246,20846,20445,20044,19666,19288,18910,18532,18154,17807,17461,17114,16768,16421,16100,15779,15458,15137,14816,14519,14222,13926,13629,13332
46225,"Aira-shi, Kagoshima","鹿児島県 姶良市",62992,63760,64527,65295,66062,66830,67222,67614,68005,68397,68789,69384,69978,70573,71167,71762,72138,72513,72889,73264,73640,73880,74120,74360,74600,74840,74834,74828,74821,74815,74809,74882,74955,75027,75100,75173,75408,75643,75878,76113,76348,76185,76021,75858,75694,75531,75174,74817,74461,74104,73747,73310,72873,72437,72000,71563,71087,70612,70136,69661,69185,68717,68249,67780,67312,66844,66384,65924,65464,65004,64544
46303,"Kagoshima-gun, Mishima-mura, Kagoshima","鹿児島県 鹿児島郡 三島村",619,606,592,579,565,552,542,532,523,513,503,505,507,509,511,513,510,508,505,503,500,492,485,477,470,462,453,444,436,427,418,416,414,411,409,407,407,406,406,405,405,392,378,365,351,338,330,322,313,305,297,291,286,280,275,269,264,260,255,251,246,243,240,237,234,231,229,226,224,221,219
46304,"Kagoshima-gun, Toshima-mura, Kagoshima","鹿児島県 鹿児島郡 十島村",903,880,857,833,810,787,788,788,789,789,790,787,784,782,779,776,772,768,764,760,756,739,723,706,690,673,670,667,663,660,657,677,697,716,736,756,753,750,746,743,740,731,722,713,704,695,686,678,669,661,652,644,635,627,618,610,605,600,595,590,585,580,574,569,563,558,553,548,542,537,532
46392,"Satsuma-gun, Satsuma-cho, Kagoshima","鹿児島県 薩摩郡 さつま町",30650,30577,30504,30430,30357,30284,30040,29796,29551,29307,29063,28879,28694,28510,28325,28141,27979,27817,27655,27493,27331,27002,26674,26345,26017,25688,25372,25056,24741,24425,24109,23767,23425,23084,22742,22400,21969,21537,21106,20674,20243,19709,19175,18641,18107,17573,17226,16880,16533,16187,15840,15530,15220,14909,14599,14289,14004,13720,13435,13151,12866,12593,12320,12048,11775,11502,11246,10990,10734,10478,10222
46404,"Izumi-gun, Nagashima-cho, Kagoshima","鹿児島県 出水郡 長島町",14840,14760,14680,14600,14520,14440,14312,14184,14057,13929,13801,13678,13555,13431,13308,13185,13058,12932,12805,12679,12552,12433,12314,12196,12077,11958,11787,11617,11446,11276,11105,10970,10835,10701,10566,10431,10286,10141,9995,9850,9705,9560,9415,9270,9125,8980,8845,8710,8574,8439,8304,8170,8035,7901,7766,7632,7510,7387,7265,7142,7020,6906,6791,6677,6562,6448,6338,6228,6117,6007,5897
46452,"Aira-gun, Yusui-cho, Kagoshima","鹿児島県 姶良郡 湧水町",13982,13944,13906,13868,13830,13792,13804,13816,13827,13839,13851,13788,13725,13663,13600,13537,13477,13417,13357,13297,13237,13103,12969,12834,12700,12566,12372,12178,11983,11789,11595,11341,11088,10834,10581,10327,10085,9844,9602,9361,9119,8942,8766,8589,8413,8236,8066,7896,7725,7555,7385,7231,7078,6924,6771,6617,6471,6324,6178,6031,5885,5745,5605,5466,5326,5186,5051,4917,4782,4648,4513
46468,"So-gun, Osaki-cho, Kagoshima","鹿児島県 曽於郡 大崎町",17527,17559,17592,17624,17657,17689,17517,17345,17172,17000,16828,16758,16689,16619,16550,16480,16388,16295,16203,16110,16018,15875,15732,15589,15446,15303,15085,14868,14650,14433,14215,14020,13825,13631,13436,13241,13070,12899,12727,12556,12385,12201,12018,11834,11651,11467,11295,11123,10952,10780,10608,10442,10276,10111,9945,9779,9624,9469,9313,9158,9003,8848,8693,8538,8383,8228,8085,7942,7799,7656,7513
46482,"Kimotsuki-gun, Higashikushira-cho, Kagoshima","鹿児島県 肝属郡 東串良町",8440,8403,8366,8328,8291,8254,8227,8200,8173,8146,8119,8069,8019,7968,7918,7868,7800,7733,7665,7598,7530,7448,7367,7285,7204,7122,7058,6994,6930,6866,6802,6748,6693,6639,6584,6530,6471,6413,6354,6296,6237,6167,6096,6026,5955,5885,5817,5750,5682,5615,5547,5486,5425,5364,5303,5242,5187,5131,5076,5020,4965,4910,4856,4801,4747,4692,4640,4587,4535,4482,4430
46490,"Kimotsuki-gun, Kinko-cho, Kagoshima","鹿児島県 肝属郡 錦江町",13829,13672,13515,13357,13200,13043,12882,12721,12561,12400,12239,12113,11987,11860,11734,11608,11464,11320,11177,11033,10889,10714,10539,10365,10190,10015,9809,9604,9398,9193,8987,8774,8561,8349,8136,7923,7727,7531,7336,7140,6944,6769,6595,6420,6246,6071,5926,5781,5637,5492,5347,5220,5093,4967,4840,4713,4598,4483,4369,4254,4139,4028,3917,3805,3694,3583,3480,3377,3275,3172,3069
46491,"Kimotsuki-gun, Minamiosumi-cho, Kagoshima","鹿児島県 肝属郡 南大隅町",14344,14169,13994,13819,13644,13469,13280,13092,12903,12715,12526,12345,12165,11984,11804,11623,11447,11270,11094,10917,10741,10572,10403,10235,10066,9897,9681,9464,9248,9031,8815,8560,8306,8051,7797,7542,7330,7118,6905,6693,6481,6296,6110,5925,5739,5554,5399,5244,5090,4935,4780,4648,4515,4383,4250,4118,4001,3883,3766,3648,3531,3424,3317,3211,3104,2997,2901,2805,2708,2612,2516
46492,"Kimotsuki-gun, Kimotsuki-cho, Kagoshima","鹿児島県 肝属郡 肝付町",23361,23280,23199,23117,23036,22955,22672,22390,22107,21825,21542,21297,21052,20807,20562,20317,20158,19999,19841,19682,19523,19280,19037,18793,18550,18307,18078,17848,17619,17389,17160,16861,16562,16262,15963,15664,15377,15089,14802,14514,14227,13879,13531,13182,12834,12486,12254,12022,11790,11558,11326,11105,10884,10664,10443,10222,10024,9826,9627,9429,9231,9044,8857,8671,8484,8297,8128,7960,7791,7623,7454
46501,"Kumage-gun, Nakatane-cho, Kagoshima","鹿児島県 熊毛郡 中種子町",12297,12105,11914,11722,11531,11339,11182,11024,10867,10709,10552,10447,10342,10237,10132,10027,9957,9886,9816,9745,9675,9579,9483,9386,9290,9194,9094,8995,8895,8796,8696,8584,8472,8359,8247,8135,8016,7897,7777,7658,7539,7425,7311,7196,7082,6968,6860,6753,6645,6538,6430,6326,6222,6117,6013,5909,5813,5717,5622,5526,5430,5340,5250,5161,5071,4981,4895,4809,4724,4638,4552
46502,"Kumage-gun, Minamitane-cho, Kagoshima","鹿児島県 熊毛郡 南種子町",8320,8251,8182,8114,8045,7976,7915,7854,7794,7733,7672,7622,7572,7522,7472,7422,7368,7315,7261,7208,7154,7073,6993,6912,6832,6751,6644,6538,6431,6325,6218,6123,6029,5934,5840,5745,5685,5625,5565,5505,5445,5364,5284,5203,5123,5042,4961,4880,4799,4718,4637,4562,4487,4411,4336,4261,4195,4128,4062,3995,3929,3865,3802,3738,3675,3611,3548,3485,3421,3358,3295
46505,"Kumage-gun, Yakushima-cho, Kagoshima","鹿児島県 熊毛郡 屋久島町",15624,15514,15404,15294,15184,15074,14831,14588,14346,14103,13860,13807,13753,13700,13646,13593,13649,13706,13762,13819,13875,13852,13829,13807,13784,13761,13727,13692,13658,13623,13589,13454,13319,13183,13048,12913,12702,12491,12280,12069,11858,11712,11566,11421,11275,11129,10987,10845,10704,10562,10420,10294,10168,10043,9917,9791,9677,9562,9448,9333,9219,9109,8999,8890,8780,8670,8558,8446,8335,8223,8111
46523,"Oshima-gun, Yamato-son, Kagoshima","鹿児島県 大島郡 大和村",2509,2491,2473,2455,2437,2419,2385,2352,2318,2285,2251,2219,2187,2156,2124,2092,2094,2097,2099,2102,2104,2086,2068,2049,2031,2013,1963,1914,1864,1815,1765,1718,1671,1624,1577,1530,1497,1464,1430,1397,1364,1336,1308,1279,1251,1223,1202,1181,1161,1140,1119,1099,1078,1058,1037,1017,997,977,958,938,918,898,879,859,840,820,802,784,766,748,730
46524,"Oshima-gun, Uken-son, Kagoshima","鹿児島県 大島郡 宇検村",2594,2570,2546,2521,2497,2473,2477,2481,2484,2488,2492,2478,2465,2451,2438,2424,2388,2352,2315,2279,2243,2204,2165,2126,2087,2048,2025,2002,1978,1955,1932,1890,1848,1806,1764,1722,1702,1682,1661,1641,1621,1599,1577,1556,1534,1512,1490,1468,1447,1425,1403,1386,1369,1351,1334,1317,1303,1288,1274,1259,1245,1232,1219,1205,1192,1179,1165,1151,1137,1123,1109
46525,"Oshima-gun, Setouchi-cho, Kagoshima","鹿児島県 大島郡 瀬戸内町",14309,14101,13893,13685,13477,13269,13128,12988,12847,12707,12566,12456,12346,12237,12127,12017,11943,11870,11796,11723,11649,11476,11302,11129,10955,10782,10600,10419,10237,10056,9874,9708,9541,9375,9208,9042,8943,8844,8744,8645,8546,8420,8295,8169,8044,7918,7812,7705,7599,7492,7386,7289,7192,7095,6998,6901,6807,6713,6620,6526,6432,6339,6247,6154,6062,5969,5877,5786,5694,5603,5511
46527,"Oshima-gun, Tatsugo-cho, Kagoshima","鹿児島県 大島郡 龍郷町",6136,6145,6155,6164,6174,6183,6140,6097,6053,6010,5967,5951,5936,5920,5905,5889,5912,5934,5957,5979,6002,6002,6002,6002,6002,6002,6017,6032,6048,6063,6078,6024,5969,5915,5860,5806,5808,5810,5813,5815,5817,5788,5758,5729,5699,5670,5647,5624,5600,5577,5554,5532,5510,5487,5465,5443,5422,5401,5381,5360,5339,5318,5297,5275,5254,5233,5204,5175,5146,5117,5088
46529,"Oshima-gun, Kikai-cho, Kagoshima","鹿児島県 大島郡 喜界町",11169,11053,10938,10822,10707,10591,10401,10211,10021,9831,9641,9566,9492,9417,9343,9268,9223,9177,9132,9086,9041,8947,8853,8760,8666,8572,8491,8411,8330,8250,8169,7978,7786,7595,7403,7212,7095,6979,6862,6746,6629,6524,6419,6315,6210,6105,6005,5904,5804,5703,5603,5512,5420,5329,5237,5146,5056,4967,4877,4788,4698,4615,4531,4448,4364,4281,4203,4125,4048,3970,3892
46530,"Oshima-gun, Tokunoshima-cho, Kagoshima","鹿児島県 大島郡 徳之島町",15553,15507,15460,15414,15367,15321,15164,15007,14850,14693,14536,14357,14178,13998,13819,13640,13537,13435,13332,13230,13127,13080,13033,12986,12939,12892,12732,12571,12411,12250,12090,11904,11718,11532,11346,11160,10957,10755,10552,10350,10147,9986,9824,9663,9501,9340,9195,9051,8906,8762,8617,8488,8358,8229,8099,7970,7848,7726,7604,7482,7360,7242,7125,7007,6890,6772,6652,6531,6411,6290,6170
46531,"Oshima-gun, Amagi-cho, Kagoshima","鹿児島県 大島郡 天城町",8775,8717,8659,8601,8543,8485,8363,8241,8118,7996,7874,7772,7670,7569,7467,7365,7334,7304,7273,7243,7212,7174,7135,7097,7058,7020,6947,6873,6800,6726,6653,6517,6382,6246,6111,5975,5883,5792,5700,5609,5517,5429,5341,5253,5165,5077,5006,4934,4863,4791,4720,4650,4580,4511,4441,4371,4307,4243,4179,4115,4051,3989,3928,3866,3805,3743,3680,3618,3555,3493,3430
46532,"Oshima-gun, Isen-cho, Kagoshima","鹿児島県 大島郡 伊仙町",10318,10220,10121,10023,9924,9826,9625,9424,9223,9022,8821,8687,8553,8419,8285,8151,8075,7998,7922,7845,7769,7666,7563,7461,7358,7255,7173,7091,7008,6926,6844,6748,6651,6555,6458,6362,6317,6273,6228,6184,6139,6061,5983,5906,5828,5750,5676,5601,5527,5452,5378,5312,5246,5179,5113,5047,4992,4937,4883,4828,4773,4721,4669,4618,4566,4514,4461,4409,4356,4304,4251
46533,"Oshima-gun, Wadomari-cho, Kagoshima","鹿児島県 大島郡 和泊町",8932,8876,8820,8765,8709,8653,8560,8467,8374,8281,8188,8124,8060,7997,7933,7869,7842,7816,7789,7763,7736,7676,7616,7556,7496,7436,7372,7307,7243,7178,7114,7048,6982,6915,6849,6783,6676,6568,6461,6353,6246,6158,6070,5983,5895,5807,5726,5645,5565,5484,5403,5331,5259,5188,5116,5044,4978,4912,4845,4779,4713,4644,4576,4507,4439,4370,4304,4237,4171,4104,4038
46534,"Oshima-gun, China-cho, Kagoshima","鹿児島県 大島郡 知名町",8407,8359,8310,8262,8213,8165,8086,8006,7927,7847,7768,7706,7643,7581,7518,7456,7452,7448,7443,7439,7435,7371,7307,7243,7179,7115,7053,6991,6930,6868,6806,6687,6569,6450,6332,6213,6120,6028,5935,5843,5750,5659,5568,5476,5385,5294,5218,5141,5065,4988,4912,4843,4774,4704,4635,4566,4503,4440,4378,4315,4252,4188,4125,4061,3998,3934,3873,3811,3750,3688,3627
